"plot"	"census"	"tag"	"dbh"	"code"	"exposure"
"25ha"	2025	22348	85	NA	3
"25ha"	2025	22348	91	NA	2
"25ha"	2025	22348	70	NA	1
"25ha"	2025	22348	81	NA	3
"25ha"	2025	22348	69	NA	1
"25ha"	2025	22348	51	NA	1
"25ha"	2025	22348	90	NA	3
"25ha"	2025	22348	81	NA	3
"25ha"	2025	22348	94	NA	1
"25ha"	2025	22348	91	NA	2
"25ha"	2025	22363	60	NA	1
"25ha"	2025	22363	85	NA	2
"25ha"	2025	22363	54	NA	1
"25ha"	2025	22363	56	NA	1
"25ha"	2025	22363	88	NA	2
"25ha"	2025	22366	93	NA	3
"25ha"	2025	22366	83	NA	3
"25ha"	2025	22366	62	NA	1
"25ha"	2025	22366	86	NA	3
"25ha"	2025	22368	405	"B"	4
"25ha"	2025	22368	201	"B"	3
"25ha"	2025	22368	650	"B"	4
"25ha"	2025	22375	73	NA	1
"25ha"	2025	22375	91	NA	2
"25ha"	2025	22375	62	NA	1
"25ha"	2025	22375	52	NA	1
"25ha"	2025	22379	74	NA	3
"25ha"	2025	22379	45	NA	1
"25ha"	2025	22379	97	NA	1
"25ha"	2025	22379	61	NA	1
"25ha"	2025	22379	95	NA	2
"25ha"	2025	22379	87	NA	3
"25ha"	2025	22379	66	NA	1
"25ha"	2025	22379	79	NA	3
"25ha"	2025	22379	56	NA	1
"25ha"	2025	22379	95	NA	1
"25ha"	2025	22379	88	NA	2
"25ha"	2025	22379	66	NA	2
"25ha"	2025	22379	87	NA	3
"25ha"	2025	22379	45	NA	1
"25ha"	2025	22379	97	NA	3
"25ha"	2025	22379	78	NA	2
"25ha"	2025	22379	59	NA	2
"25ha"	2025	22381	73	NA	2
"25ha"	2025	22381	96	NA	3
"25ha"	2025	22381	90	NA	3
"25ha"	2025	22381	85	NA	2
"25ha"	2025	22385	41	NA	1
"25ha"	2025	22385	50	NA	1
"25ha"	2025	22385	64	NA	1
"25ha"	2025	22394	78	NA	2
"25ha"	2025	22394	55	NA	1
"25ha"	2025	22394	56	NA	1
"25ha"	2025	22394	66	NA	1
"25ha"	2025	22394	58	NA	1
"25ha"	2025	22394	61	NA	1
"25ha"	2025	22417	57	NA	2
"25ha"	2025	22417	123	NA	3
"25ha"	2025	22417	78	NA	1
"25ha"	2025	22417	93	NA	2
"25ha"	2025	22417	88	NA	2
"25ha"	2025	22417	70	NA	2
"25ha"	2025	22417	89	NA	2
"25ha"	2025	22417	80	NA	2
"25ha"	2025	22417	91	NA	2
"25ha"	2025	22420	100	NA	3
"25ha"	2025	22420	93	NA	4
"25ha"	2025	22420	88	NA	4
"25ha"	2025	22420	88	NA	3
"25ha"	2025	22420	102	NA	4
"25ha"	2025	22420	45	NA	2
"25ha"	2025	22420	70	NA	2
"25ha"	2025	22420	88	NA	3
"25ha"	2025	22420	84	NA	4
"25ha"	2025	22420	70	NA	2
"25ha"	2025	22426	63	NA	1
"25ha"	2025	22426	65	NA	2
"25ha"	2025	22426	66	NA	2
"25ha"	2025	22426	69	NA	1
"25ha"	2025	22426	69	NA	3
"25ha"	2025	22426	85	NA	2
"25ha"	2025	22426	43	NA	1
"25ha"	2025	22426	63	NA	2
"25ha"	2025	22426	73	NA	2
"25ha"	2025	22426	99	NA	4
"25ha"	2025	22426	55	NA	1
"25ha"	2025	22426	100	NA	3
"25ha"	2025	22434	100	NA	2
"25ha"	2025	22434	109	NA	3
"25ha"	2025	22434	97	NA	3
"25ha"	2025	22434	57	NA	1
"25ha"	2025	22434	95	NA	2
"25ha"	2025	22434	65	NA	1
"25ha"	2025	22434	106	NA	2
"25ha"	2025	22436	72	NA	3
"25ha"	2025	22436	59	NA	1
"25ha"	2025	22436	58	NA	1
"25ha"	2025	22436	67	NA	2
"25ha"	2025	22436	91	NA	3
"25ha"	2025	22436	68	NA	2
"25ha"	2025	22436	79	NA	2
"25ha"	2025	22448	97	NA	2
"25ha"	2025	22448	107	NA	3
"25ha"	2025	22449	54	NA	1
"25ha"	2025	22449	101	NA	2
"25ha"	2025	22449	49	NA	1
"25ha"	2025	22449	80	NA	3
"25ha"	2025	22453	92	NA	2
"25ha"	2025	22453	62	NA	1
"25ha"	2025	22453	91	NA	2
"25ha"	2025	22453	91	NA	2
"25ha"	2025	22453	92	NA	2
"25ha"	2025	22454	80	NA	2
"25ha"	2025	22454	96	NA	3
"25ha"	2025	22454	94	NA	3
"25ha"	2025	22465	0	NA	1
"25ha"	2025	22465	10	NA	1
"25ha"	2025	22465	32	"Q"	1
"25ha"	2025	22468	109	NA	3
"25ha"	2025	22468	74	NA	1
"25ha"	2025	22468	84	NA	2
"25ha"	2025	22468	95	NA	2
"25ha"	2025	22468	60	NA	1
"25ha"	2025	22468	120	NA	3
"25ha"	2025	22468	75	NA	1
"25ha"	2025	22468	97	NA	2
"25ha"	2025	22525	74	NA	2
"25ha"	2025	22525	62	NA	1
"25ha"	2025	22528	69	NA	2
"25ha"	2025	22528	83	NA	3
"25ha"	2025	22528	60	NA	1
"25ha"	2025	22528	72	NA	1
"25ha"	2025	22528	54	NA	1
"25ha"	2025	22528	87	NA	3
"25ha"	2025	22536	14	NA	1
"25ha"	2025	22536	291	NA	3
"25ha"	2025	22541	212	NA	3
"25ha"	2025	22541	21	NA	1
"25ha"	2025	22541	21	NA	1
"25ha"	2025	22541	16	NA	1
"25ha"	2025	22547	195	NA	3
"25ha"	2025	22547	185	NA	2
"25ha"	2025	22547	238	NA	3
"25ha"	2025	22552	74	NA	2
"25ha"	2025	22552	81	NA	2
"25ha"	2025	22552	108	NA	3
"25ha"	2025	22552	110	NA	4
"25ha"	2025	22552	66	NA	1
"25ha"	2025	22552	82	NA	2
"25ha"	2025	22552	73	NA	1
"25ha"	2025	22567	58	NA	1
"25ha"	2025	22567	69	NA	1
"25ha"	2025	22567	0	"R"	1
"25ha"	2025	22569	67	NA	2
"25ha"	2025	22569	59	NA	1
"25ha"	2025	22569	61	NA	2
"25ha"	2025	22569	71	NA	2
"25ha"	2025	22569	67	NA	2
"25ha"	2025	22569	73	NA	3
"25ha"	2025	22569	54	NA	1
"25ha"	2025	22570	90	NA	3
"25ha"	2025	22570	41	NA	1
"25ha"	2025	22570	83	NA	2
"25ha"	2025	22570	69	NA	2
"25ha"	2025	22570	61	NA	1
"25ha"	2025	22570	86	NA	2
"25ha"	2025	22570	80	NA	2
"25ha"	2025	22573	72	NA	1
"25ha"	2025	22573	106	NA	3
"25ha"	2025	22573	78	NA	2
"25ha"	2025	22573	85	NA	2
"25ha"	2025	22576	44	NA	1
"25ha"	2025	22576	32	NA	1
"25ha"	2025	22576	218	"Q"	1
"25ha"	2025	22578	45	NA	1
"25ha"	2025	22578	97	NA	2
"25ha"	2025	22578	57	NA	1
"25ha"	2025	22600	98	NA	3
"25ha"	2025	22600	63	NA	1
"25ha"	2025	22600	74	NA	1
"25ha"	2025	22600	92	NA	2
"25ha"	2025	22600	97	NA	2
"25ha"	2025	22605	83	NA	2
"25ha"	2025	22605	94	NA	3
"25ha"	2025	22605	63	NA	1
"25ha"	2025	22605	107	NA	3
"25ha"	2025	22605	97	NA	3
"25ha"	2025	22605	76	NA	1
"25ha"	2025	22605	96	NA	3
"25ha"	2025	22605	97	NA	3
"25ha"	2025	22606	66	NA	1
"25ha"	2025	22606	87	NA	2
"25ha"	2025	22606	90	NA	2
"25ha"	2025	22606	88	NA	3
"25ha"	2025	22606	74	NA	1
"25ha"	2025	22606	83	NA	3
"25ha"	2025	22606	89	NA	2
"25ha"	2025	22607	10	NA	1
"25ha"	2025	22607	412	NA	3
"25ha"	2025	22607	42	NA	1
"25ha"	2025	22607	35	NA	1
"25ha"	2025	22607	10	NA	1
"25ha"	2025	22607	15	NA	1
"25ha"	2025	22607	33	NA	1
"25ha"	2025	22607	16	NA	1
"25ha"	2025	22607	25	NA	1
"25ha"	2025	22610	65	NA	1
"25ha"	2025	22610	43	NA	1
"25ha"	2025	22610	80	NA	3
"25ha"	2025	22610	64	NA	1
"25ha"	2025	22610	75	NA	1
"25ha"	2025	22610	74	NA	2
"25ha"	2025	22610	51	NA	1
"25ha"	2025	22610	90	NA	3
"25ha"	2025	22616	12	"B"	1
"25ha"	2025	22616	12	"B"	1
"25ha"	2025	22616	682	"B"	4
"25ha"	2025	22617	67	NA	1
"25ha"	2025	22617	95	NA	2
"25ha"	2025	22620	72	NA	1
"25ha"	2025	22620	64	NA	1
"25ha"	2025	22620	91	NA	3
"25ha"	2025	22620	98	"L"	3
"25ha"	2025	22622	91	NA	3
"25ha"	2025	22622	68	NA	1
"25ha"	2025	22622	72	NA	2
"25ha"	2025	22622	55	NA	1
"25ha"	2025	22632	93	NA	4
"25ha"	2025	22632	80	NA	1
"25ha"	2025	22632	92	NA	4
"25ha"	2025	22632	78	NA	1
"25ha"	2025	22632	96	NA	3
"25ha"	2025	22632	102	NA	4
"25ha"	2025	22632	79	NA	2
"25ha"	2025	22632	90	NA	3
"25ha"	2025	22632	94	NA	3
"25ha"	2025	22632	90	NA	3
"25ha"	2025	22634	57	NA	1
"25ha"	2025	22634	80	NA	1
"25ha"	2025	22634	77	NA	1
"25ha"	2025	22634	74	NA	1
"25ha"	2025	22637	68	NA	2
"25ha"	2025	22637	82	NA	2
"25ha"	2025	22638	80	NA	1
"25ha"	2025	22638	103	NA	3
"25ha"	2025	22638	92	NA	2
"25ha"	2025	22638	85	NA	2
"25ha"	2025	22638	100	NA	2
"25ha"	2025	22638	69	NA	1
"25ha"	2025	22638	99	NA	3
"25ha"	2025	22638	105	NA	2
"25ha"	2025	22638	99	NA	2
"25ha"	2025	22638	107	NA	3
"25ha"	2025	22643	74	NA	2
"25ha"	2025	22643	84	NA	1
"25ha"	2025	22643	54	NA	1
"25ha"	2025	22643	85	NA	2
"25ha"	2025	22643	86	NA	1
"25ha"	2025	22643	51	NA	1
"25ha"	2025	22643	69	NA	1
"25ha"	2025	22643	85	NA	2
"25ha"	2025	22643	49	NA	1
"25ha"	2025	22643	45	NA	1
"25ha"	2025	22643	95	NA	2
"25ha"	2025	22647	55	NA	2
"25ha"	2025	22647	55	NA	2
"25ha"	2025	22648	42	NA	2
"25ha"	2025	22648	350	NA	3
"25ha"	2025	22648	14	NA	1
"25ha"	2025	22658	69	NA	1
"25ha"	2025	22658	47	NA	1
"25ha"	2025	22658	92	NA	2
"25ha"	2025	22664	65	NA	1
"25ha"	2025	22664	67	NA	1
"25ha"	2025	22667	85	NA	2
"25ha"	2025	22667	59	NA	1
"25ha"	2025	22667	55	NA	1
"25ha"	2025	22667	94	NA	2
"25ha"	2025	22667	74	NA	2
"25ha"	2025	22667	55	NA	1
"25ha"	2025	22672	42	NA	1
"25ha"	2025	22672	49	NA	1
"25ha"	2025	22672	80	NA	2
"25ha"	2025	22673	96	NA	2
"25ha"	2025	22673	75	NA	1
"25ha"	2025	22673	96	NA	2
"25ha"	2025	22674	69	NA	2
"25ha"	2025	22674	56	NA	1
"25ha"	2025	22674	51	NA	1
"25ha"	2025	22674	61	NA	1
"25ha"	2025	22674	47	NA	1
"25ha"	2025	22676	108	NA	4
"25ha"	2025	22676	93	NA	2
"25ha"	2025	22676	108	NA	3
"25ha"	2025	22676	70	NA	1
"25ha"	2025	22676	57	NA	1
"25ha"	2025	22676	77	NA	1
"25ha"	2025	22676	77	NA	1
"25ha"	2025	22680	78	NA	2
"25ha"	2025	22680	57	NA	1
"25ha"	2025	22680	65	NA	1
"25ha"	2025	22680	89	"L"	3
"25ha"	2025	22680	86	NA	1
"25ha"	2025	22680	82	NA	3
"25ha"	2025	22680	62	NA	1
"25ha"	2025	22680	54	NA	1
"25ha"	2025	22680	63	NA	1
"25ha"	2025	22680	86	NA	2
"25ha"	2025	22700	103	NA	2
"25ha"	2025	22700	104	NA	3
"25ha"	2025	22700	88	NA	1
"25ha"	2025	22700	61	NA	1
"25ha"	2025	22700	103	NA	2
"25ha"	2025	22700	104	NA	2
"25ha"	2025	22705	84	NA	1
"25ha"	2025	22705	100	NA	2
"25ha"	2025	22705	67	NA	1
"25ha"	2025	22705	77	NA	1
"25ha"	2025	22705	83	NA	1
"25ha"	2025	22705	82	"L"	1
"25ha"	2025	22739	389	NA	4
"25ha"	2025	22739	12	NA	1
"25ha"	2025	22740	217	NA	4
"25ha"	2025	22740	12	NA	1
"25ha"	2025	22754	97	NA	3
"25ha"	2025	22754	95	NA	3
"25ha"	2025	22754	96	NA	3
"25ha"	2025	22754	56	NA	1
"25ha"	2025	22754	103	NA	3
"25ha"	2025	22754	103	NA	3
"25ha"	2025	22754	85	NA	2
"25ha"	2025	22764	93	NA	1
"25ha"	2025	22764	102	NA	3
"25ha"	2025	22784	80	NA	1
"25ha"	2025	22784	69	NA	1
"25ha"	2025	22784	102	NA	3
"25ha"	2025	22802	78	NA	1
"25ha"	2025	22802	71	NA	1
"25ha"	2025	22824	93	NA	3
"25ha"	2025	22824	83	NA	2
"25ha"	2025	22824	65	NA	1
"25ha"	2025	22830	77	NA	1
"25ha"	2025	22830	107	NA	3
"25ha"	2025	22830	103	NA	2
"25ha"	2025	22830	91	NA	1
"25ha"	2025	22830	97	NA	3
"25ha"	2025	22830	101	NA	3
"25ha"	2025	22830	67	NA	1
"25ha"	2025	22830	109	NA	4
"25ha"	2025	22839	74	NA	2
"25ha"	2025	22839	61	NA	1
"25ha"	2025	22839	62	NA	1
"25ha"	2025	22839	60	NA	1
"25ha"	2025	22839	83	NA	3
"25ha"	2025	22839	64	NA	1
"25ha"	2025	22839	78	NA	2
"25ha"	2025	22839	92	NA	2
"25ha"	2025	22847	103	NA	2
"25ha"	2025	22847	105	NA	2
"25ha"	2025	22848	61	NA	1
"25ha"	2025	22848	84	NA	3
"25ha"	2025	22848	89	NA	3
"25ha"	2025	22848	70	NA	1
"25ha"	2025	22848	91	NA	3
"25ha"	2025	22848	47	NA	1
"25ha"	2025	22849	10	NA	1
"25ha"	2025	22849	83	NA	1
"25ha"	2025	22849	300	NA	3
"25ha"	2025	22855	90	NA	2
"25ha"	2025	22855	80	NA	2
"25ha"	2025	22855	97	NA	2
"25ha"	2025	22855	97	NA	2
"25ha"	2025	22855	90	NA	2
"25ha"	2025	22855	85	NA	2
"25ha"	2025	22855	87	NA	2
"25ha"	2025	22855	86	NA	2
"25ha"	2025	22855	108	NA	3
"25ha"	2025	22855	91	NA	2
"25ha"	2025	22855	80	NA	2
"25ha"	2025	22855	73	NA	3
"25ha"	2025	22855	105	NA	3
"25ha"	2025	22855	93	NA	2
"25ha"	2025	22859	86	NA	2
"25ha"	2025	22859	100	NA	3
"25ha"	2025	22863	101	NA	2
"25ha"	2025	22863	119	NA	3
"25ha"	2025	22863	107	NA	3
"25ha"	2025	22863	106	NA	3
"25ha"	2025	22863	110	NA	3
"25ha"	2025	22863	106	NA	1
"25ha"	2025	22863	96	NA	2
"25ha"	2025	22863	92	NA	2
"25ha"	2025	22863	94	NA	3
"25ha"	2025	22863	104	NA	3
"25ha"	2025	22863	109	NA	4
"25ha"	2025	22863	70	NA	2
"25ha"	2025	22863	117	NA	4
"25ha"	2025	22871	71	NA	1
"25ha"	2025	22871	87	NA	2
"25ha"	2025	22871	93	NA	3
"25ha"	2025	22882	109	NA	4
"25ha"	2025	22882	105	NA	3
"25ha"	2025	22882	95	NA	3
"25ha"	2025	22882	93	NA	2
"25ha"	2025	22896	64	NA	1
"25ha"	2025	22896	77	NA	1
"25ha"	2025	22896	80	NA	3
"25ha"	2025	22896	78	NA	2
"25ha"	2025	22896	77	NA	3
"25ha"	2025	22896	77	NA	3
"25ha"	2025	22896	75	NA	1
"25ha"	2025	22896	78	NA	3
"25ha"	2025	22896	67	NA	2
"25ha"	2025	22900	11	NA	1
"25ha"	2025	22900	274	NA	4
"25ha"	2025	22906	75	NA	1
"25ha"	2025	22906	98	NA	2
"25ha"	2025	22913	69	NA	1
"25ha"	2025	22913	73	NA	1
"25ha"	2025	22913	74	NA	2
"25ha"	2025	22913	52	NA	1
"25ha"	2025	22913	70	NA	1
"25ha"	2025	22920	88	NA	1
"25ha"	2025	22920	102	NA	3
"25ha"	2025	22920	83	NA	1
"25ha"	2025	22924	84	NA	2
"25ha"	2025	22924	85	NA	1
"25ha"	2025	22924	73	NA	1
"25ha"	2025	22924	87	NA	2
"25ha"	2025	22926	67	NA	2
"25ha"	2025	22926	75	NA	2
"25ha"	2025	22926	52	NA	1
"25ha"	2025	22934	81	NA	1
"25ha"	2025	22934	103	NA	3
"25ha"	2025	22934	99	NA	1
"25ha"	2025	22936	79	NA	1
"25ha"	2025	22936	55	NA	1
"25ha"	2025	22936	59	NA	2
"25ha"	2025	22936	80	NA	2
"25ha"	2025	22936	78	NA	3
"25ha"	2025	22936	54	NA	1
"25ha"	2025	22936	74	NA	2
"25ha"	2025	22936	88	NA	2
"25ha"	2025	22936	93	NA	3
"25ha"	2025	22936	84	NA	3
"25ha"	2025	22949	53	NA	1
"25ha"	2025	22949	54	NA	1
"25ha"	2025	22949	87	NA	1
"25ha"	2025	22949	85	NA	2
"25ha"	2025	22949	83	NA	2
"25ha"	2025	22949	80	NA	2
"25ha"	2025	22949	97	NA	3
"25ha"	2025	22949	87	NA	2
"25ha"	2025	22949	36	NA	1
"25ha"	2025	22972	73	NA	1
"25ha"	2025	22972	76	NA	1
"25ha"	2025	22972	72	NA	1
"25ha"	2025	22972	79	NA	2
"25ha"	2025	22974	85	NA	3
"25ha"	2025	22974	62	NA	1
"25ha"	2025	22974	64	NA	1
"25ha"	2025	22977	92	NA	2
"25ha"	2025	22977	79	NA	1
"25ha"	2025	22977	96	NA	2
"25ha"	2025	22977	94	NA	3
"25ha"	2025	22977	56	NA	1
"25ha"	2025	22977	93	NA	2
"25ha"	2025	22977	75	NA	1
"25ha"	2025	22977	42	NA	1
"25ha"	2025	22977	59	NA	1
"25ha"	2025	22977	86	NA	1
"25ha"	2025	22977	79	NA	1
"25ha"	2025	22985	76	NA	1
"25ha"	2025	22985	88	NA	3
"25ha"	2025	22985	84	NA	1
"25ha"	2025	22985	80	NA	2
"25ha"	2025	22985	68	NA	1
"25ha"	2025	22985	88	NA	4
"25ha"	2025	22985	105	NA	4
"25ha"	2025	22985	90	NA	3
"25ha"	2025	22985	70	NA	1
"25ha"	2025	22985	89	NA	3
"25ha"	2025	22985	80	NA	2
"25ha"	2025	22985	108	NA	3
"25ha"	2025	22985	79	NA	1
"25ha"	2025	22985	86	NA	3
"25ha"	2025	22985	94	NA	3
"25ha"	2025	22985	90	NA	3
"25ha"	2025	22985	53	NA	1
"25ha"	2025	22985	85	NA	2
"25ha"	2025	22985	114	NA	4
"25ha"	2025	22985	79	NA	3
"25ha"	2025	22985	77	NA	1
"25ha"	2025	22985	84	NA	2
"25ha"	2025	22985	86	NA	2
"25ha"	2025	22985	77	NA	2
"25ha"	2025	22985	91	NA	2
"25ha"	2025	22989	80	NA	1
"25ha"	2025	22989	83	NA	2
"25ha"	2025	22989	69	NA	1
"25ha"	2025	22993	47	NA	1
"25ha"	2025	22993	90	NA	2
"25ha"	2025	22993	69	NA	2
"25ha"	2025	22993	76	NA	2
"25ha"	2025	22996	75	NA	1
"25ha"	2025	22996	65	NA	1
"25ha"	2025	22998	100	NA	3
"25ha"	2025	22998	97	NA	2
"25ha"	2025	22998	106	NA	3
"25ha"	2025	22998	111	NA	3
"25ha"	2025	22998	81	NA	1
"25ha"	2025	22998	86	NA	1
"25ha"	2025	23010	172	NA	1
"25ha"	2025	23010	184	"Q"	1
"25ha"	2025	23022	61	NA	1
"25ha"	2025	23022	59	NA	1
"25ha"	2025	23022	95	"L"	1
"25ha"	2025	23039	78	NA	2
"25ha"	2025	23039	80	NA	2
"25ha"	2025	23039	88	NA	3
"25ha"	2025	23039	78	NA	2
"25ha"	2025	23039	68	NA	1
"25ha"	2025	23039	83	NA	1
"25ha"	2025	23039	92	NA	3
"25ha"	2025	23039	66	NA	1
"25ha"	2025	23041	99	NA	2
"25ha"	2025	23041	95	NA	3
"25ha"	2025	23047	193	NA	3
"25ha"	2025	23047	132	NA	2
"25ha"	2025	23048	78	NA	2
"25ha"	2025	23048	72	NA	1
"25ha"	2025	23052	82	NA	1
"25ha"	2025	23052	95	NA	2
"25ha"	2025	23052	99	NA	2
"25ha"	2025	23052	109	NA	2
"25ha"	2025	23052	73	NA	1
"25ha"	2025	23052	72	NA	1
"25ha"	2025	23052	100	NA	2
"25ha"	2025	23057	83	NA	2
"25ha"	2025	23057	48	NA	1
"25ha"	2025	23058	74	NA	2
"25ha"	2025	23058	77	NA	2
"25ha"	2025	23059	72	NA	2
"25ha"	2025	23059	54	NA	1
"25ha"	2025	23067	22	NA	1
"25ha"	2025	23067	200	"QL"	1
"25ha"	2025	23068	85	NA	2
"25ha"	2025	23068	102	NA	3
"25ha"	2025	23068	79	NA	2
"25ha"	2025	23068	87	NA	2
"25ha"	2025	23068	84	NA	3
"25ha"	2025	23071	95	NA	2
"25ha"	2025	23071	80	NA	2
"25ha"	2025	23071	115	NA	4
"25ha"	2025	23073	95	NA	3
"25ha"	2025	23073	96	NA	3
"25ha"	2025	23073	70	NA	1
"25ha"	2025	23080	95	NA	2
"25ha"	2025	23080	70	NA	1
"25ha"	2025	23080	92	NA	2
"25ha"	2025	23080	73	NA	1
"25ha"	2025	23080	79	NA	1
"25ha"	2025	23080	68	NA	1
"25ha"	2025	23080	94	NA	3
"25ha"	2025	23080	99	NA	3
"25ha"	2025	23090	86	NA	2
"25ha"	2025	23090	61	NA	1
"25ha"	2025	23090	91	NA	2
"25ha"	2025	23096	48	NA	1
"25ha"	2025	23096	285	NA	2
"25ha"	2025	23096	26	NA	1
"25ha"	2025	23096	63	NA	1
"25ha"	2025	23110	82	NA	3
"25ha"	2025	23110	70	NA	1
"25ha"	2025	23110	62	NA	1
"25ha"	2025	23115	90	NA	3
"25ha"	2025	23115	74	NA	2
"25ha"	2025	23115	73	NA	1
"25ha"	2025	23115	49	NA	1
"25ha"	2025	23121	47	NA	1
"25ha"	2025	23121	52	NA	1
"25ha"	2025	23121	73	NA	1
"25ha"	2025	23121	68	NA	2
"25ha"	2025	23121	71	NA	1
"25ha"	2025	23122	68	NA	1
"25ha"	2025	23122	69	NA	3
"25ha"	2025	23122	60	NA	1
"25ha"	2025	23129	73	NA	2
"25ha"	2025	23129	81	NA	3
"25ha"	2025	23129	63	NA	1
"25ha"	2025	23130	101	NA	3
"25ha"	2025	23130	93	NA	3
"25ha"	2025	23130	89	NA	2
"25ha"	2025	23130	92	NA	2
"25ha"	2025	23130	52	NA	1
"25ha"	2025	23130	77	NA	1
"25ha"	2025	23130	95	NA	3
"25ha"	2025	23130	72	NA	2
"25ha"	2025	23131	71	NA	1
"25ha"	2025	23131	86	NA	2
"25ha"	2025	23131	86	NA	2
"25ha"	2025	23133	85	NA	2
"25ha"	2025	23133	72	NA	1
"25ha"	2025	23133	88	NA	1
"25ha"	2025	23133	70	NA	1
"25ha"	2025	23133	80	NA	1
"25ha"	2025	23133	81	NA	1
"25ha"	2025	23133	90	NA	2
"25ha"	2025	23133	106	NA	2
"25ha"	2025	23138	91	NA	2
"25ha"	2025	23138	55	NA	1
"25ha"	2025	23138	85	NA	1
"25ha"	2025	23138	92	NA	2
"25ha"	2025	23138	45	NA	1
"25ha"	2025	23138	82	NA	1
"25ha"	2025	23138	76	NA	1
"25ha"	2025	23138	84	NA	1
"25ha"	2025	23138	83	NA	2
"25ha"	2025	23162	59	NA	1
"25ha"	2025	23162	85	NA	2
"25ha"	2025	23173	56	NA	1
"25ha"	2025	23173	69	NA	1
"25ha"	2025	23173	51	NA	1
"25ha"	2025	23174	89	NA	3
"25ha"	2025	23174	81	NA	2
"25ha"	2025	23174	82	NA	2
"25ha"	2025	23215	90	NA	2
"25ha"	2025	23215	84	NA	2
"25ha"	2025	23215	90	"L"	1
"25ha"	2025	23215	61	NA	1
"25ha"	2025	23215	89	NA	2
"25ha"	2025	23215	80	NA	2
"25ha"	2025	23215	71	NA	1
"25ha"	2025	23215	68	NA	2
"25ha"	2025	23215	64	NA	2
"25ha"	2025	23215	74	NA	1
"25ha"	2025	23215	90	NA	2
"25ha"	2025	23215	75	NA	1
"25ha"	2025	23215	65	NA	1
"25ha"	2025	23216	88	NA	3
"25ha"	2025	23216	102	NA	2
"25ha"	2025	23216	83	NA	1
"25ha"	2025	23216	90	NA	2
"25ha"	2025	23247	91	NA	2
"25ha"	2025	23247	89	NA	3
"25ha"	2025	23247	77	NA	1
"25ha"	2025	23247	102	NA	3
"25ha"	2025	23247	87	NA	1
"25ha"	2025	23247	105	NA	3
"25ha"	2025	23247	80	NA	1
"25ha"	2025	23247	93	NA	2
"25ha"	2025	23249	113	NA	3
"25ha"	2025	23249	95	NA	3
"25ha"	2025	23249	100	NA	1
"25ha"	2025	23249	92	NA	3
"25ha"	2025	23249	84	NA	1
"25ha"	2025	23249	93	NA	1
"25ha"	2025	23251	90	NA	1
"25ha"	2025	23251	94	NA	1
"25ha"	2025	23259	51	NA	1
"25ha"	2025	23259	96	NA	2
"25ha"	2025	23259	99	NA	3
"25ha"	2025	23259	96	NA	2
"25ha"	2025	23259	78	NA	2
"25ha"	2025	23259	93	NA	3
"25ha"	2025	23259	74	NA	1
"25ha"	2025	23259	77	NA	2
"25ha"	2025	23259	86	NA	2
"25ha"	2025	23259	61	NA	1
"25ha"	2025	23260	13	NA	1
"25ha"	2025	23260	838	"Q"	3
"25ha"	2025	23266	73	NA	2
"25ha"	2025	23266	93	NA	1
"25ha"	2025	23266	66	NA	1
"25ha"	2025	23266	68	NA	1
"25ha"	2025	23266	108	NA	3
"25ha"	2025	23266	95	NA	1
"25ha"	2025	23266	71	NA	1
"25ha"	2025	23266	109	NA	3
"25ha"	2025	23267	88	NA	2
"25ha"	2025	23267	89	NA	1
"25ha"	2025	23267	62	NA	1
"25ha"	2025	23267	56	NA	1
"25ha"	2025	23267	93	NA	1
"25ha"	2025	23267	63	NA	1
"25ha"	2025	23267	108	NA	3
"25ha"	2025	23267	104	NA	3
"25ha"	2025	23269	93	NA	3
"25ha"	2025	23269	66	NA	1
"25ha"	2025	23269	95	NA	3
"25ha"	2025	23269	77	NA	1
"25ha"	2025	23269	82	NA	1
"25ha"	2025	23269	66	NA	1
"25ha"	2025	23269	86	NA	2
"25ha"	2025	23269	88	NA	2
"25ha"	2025	23271	65	NA	1
"25ha"	2025	23271	81	NA	2
"25ha"	2025	23271	89	NA	3
"25ha"	2025	23271	65	NA	1
"25ha"	2025	23271	103	NA	3
"25ha"	2025	23271	86	NA	3
"25ha"	2025	23272	75	NA	1
"25ha"	2025	23272	111	NA	3
"25ha"	2025	23272	94	NA	1
"25ha"	2025	23272	99	NA	3
"25ha"	2025	23272	79	NA	1
"25ha"	2025	23272	112	NA	3
"25ha"	2025	23274	88	NA	1
"25ha"	2025	23274	87	NA	1
"25ha"	2025	23274	91	NA	3
"25ha"	2025	23282	110	NA	3
"25ha"	2025	23282	98	NA	1
"25ha"	2025	23283	74	NA	1
"25ha"	2025	23283	89	NA	2
"25ha"	2025	23285	116	NA	3
"25ha"	2025	23285	100	NA	2
"25ha"	2025	23285	112	NA	1
"25ha"	2025	23285	118	NA	3
"25ha"	2025	23285	90	NA	1
"25ha"	2025	23285	116	NA	3
"25ha"	2025	23285	99	NA	2
"25ha"	2025	23285	103	NA	1
"25ha"	2025	23294	62	NA	1
"25ha"	2025	23294	83	NA	1
"25ha"	2025	23294	76	NA	1
"25ha"	2025	23294	88	NA	3
"25ha"	2025	23295	76	NA	1
"25ha"	2025	23295	83	NA	1
"25ha"	2025	23295	103	NA	3
"25ha"	2025	23295	109	NA	3
"25ha"	2025	23295	110	NA	3
"25ha"	2025	23295	73	NA	1
"25ha"	2025	23295	84	NA	1
"25ha"	2025	23295	108	NA	2
